"logger","datetime","temperature","conductivity"
"20946500",2021-09-02 11:45:00,28.853,0
"20946500",2021-09-02 12:00:00,29.352,0
"20946500",2021-09-02 12:15:00,27.37,10.8
"20946500",2021-09-02 12:30:00,26.683,21.5
"20946500",2021-09-02 12:45:00,26.585,43.1
"20946500",2021-09-02 13:00:00,26.585,53.8
"20946500",2021-09-02 13:15:00,26.585,64.6
"20946500",2021-09-02 13:30:00,26.879,64.6
"20946500",2021-09-02 13:45:00,27.272,53.8
"20946500",2021-09-02 14:00:00,27.862,32.3
"20946500",2021-09-02 14:15:00,32.6,0
"20946500",2021-09-02 14:30:00,35.009,0
"20946500",2021-09-02 14:45:00,31.983,0
"20946500",2021-09-02 15:00:00,29.352,10.8
"20946500",2021-09-02 15:15:00,27.665,21.5
"20946500",2021-09-02 15:30:00,26.781,53.8
"20946500",2021-09-02 15:45:00,26.195,75.3
"20946500",2021-09-02 16:00:00,25.902,86.1
"20946500",2021-09-02 16:15:00,25.805,86.1
"20946500",2021-09-02 16:30:00,26.195,86.1
"20946500",2021-09-02 16:45:00,27.173,64.6
"20946500",2021-09-02 17:00:00,27.862,32.3
"20946500",2021-09-02 17:15:00,27.764,21.5
"20946500",2021-09-02 17:30:00,26.977,32.3
"20946500",2021-09-02 17:45:00,26.488,43.1
"20946500",2021-09-02 18:00:00,26.097,53.8
"20946500",2021-09-02 18:15:00,25.708,53.8
"20946500",2021-09-02 18:30:00,25.319,64.6
"20946500",2021-09-02 18:45:00,25.028,75.3
"20946500",2021-09-02 19:00:00,24.738,86.1
"20946500",2021-09-02 19:15:00,24.448,107.6
"20946500",2021-09-02 19:30:00,24.255,129.2
"20946500",2021-09-02 19:45:00,24.062,150.7
"20946500",2021-09-02 20:00:00,23.966,161.5
"20946500",2021-09-02 20:15:00,23.869,172.2
"20946500",2021-09-02 20:30:00,23.773,183
"20946500",2021-09-02 20:45:00,23.677,301.4
"20946500",2021-09-02 21:00:00,23.581,258.3
"20946500",2021-09-02 21:15:00,23.292,279.9
"20946500",2021-09-02 21:30:00,23.004,312.2
"20946500",2021-09-02 21:45:00,23.004,301.4
"20946500",2021-09-02 22:00:00,22.908,279.9
"20946500",2021-09-02 22:15:00,22.908,366
"20946500",2021-09-02 22:30:00,23.004,290.6
"20946500",2021-09-02 22:45:00,23.004,279.9
"20946500",2021-09-02 23:00:00,23.004,269.1
"20946500",2021-09-02 23:15:00,22.908,258.3
"20946500",2021-09-02 23:30:00,22.908,247.6
"20946500",2021-09-02 23:45:00,22.812,247.6
"20946500",2021-09-03 00:00:00,22.812,236.8
"20946500",2021-09-03 00:15:00,22.908,236.8
"20946500",2021-09-03 00:30:00,22.908,226
"20946500",2021-09-03 00:45:00,22.812,215.3
"20946500",2021-09-03 01:00:00,22.812,215.3
"20946500",2021-09-03 01:15:00,22.812,193.8
"20946500",2021-09-03 01:30:00,22.717,183
"20946500",2021-09-03 01:45:00,22.621,183
"20946500",2021-09-03 02:00:00,22.525,183
"20946500",2021-09-03 02:15:00,22.525,172.2
"20946500",2021-09-03 02:30:00,22.525,172.2
"20946500",2021-09-03 02:45:00,22.429,172.2
"20946500",2021-09-03 03:00:00,22.429,183
"20946500",2021-09-03 03:15:00,22.525,183
"20946500",2021-09-03 03:30:00,22.621,183
"20946500",2021-09-03 03:45:00,22.621,183
"20946500",2021-09-03 04:00:00,22.717,183
"20946500",2021-09-03 04:15:00,22.812,193.8
"20946500",2021-09-03 04:30:00,22.238,2411.1
"20946500",2021-09-03 04:45:00,21.855,2325
"20946500",2021-09-03 05:00:00,21.473,1894.5
"20946500",2021-09-03 05:15:00,21.187,1808.3
"20946500",2021-09-03 05:30:00,21.091,1324
"20946500",2021-09-03 05:45:00,21.091,1280.9
"20946500",2021-09-03 06:00:00,21.187,1237.9
"20946500",2021-09-03 06:15:00,21.282,1184
"20946500",2021-09-03 06:30:00,21.378,1141
"20946500",2021-09-03 06:45:00,21.378,1130.2
"20946500",2021-09-03 07:00:00,21.378,1108.7
"20946500",2021-09-03 07:15:00,21.569,1108.7
"20946500",2021-09-03 07:30:00,21.76,1065.6
"20946500",2021-09-03 07:45:00,21.664,1044.1
"20946500",2021-09-03 08:00:00,21.76,1044.1
"20946500",2021-09-03 08:15:00,21.951,1044.1
"20946500",2021-09-03 08:30:00,22.333,1054.9
"20946500",2021-09-03 08:45:00,22.429,1054.9
"20946500",2021-09-03 09:00:00,22.525,1044.1
"20946500",2021-09-03 09:15:00,22.812,1044.1
"20946500",2021-09-03 09:30:00,23.196,1044.1
"20946500",2021-09-03 09:45:00,23.581,1033.3
"20946500",2021-09-03 10:00:00,23.966,968.8
"20946500",2021-09-03 10:15:00,23.869,936.5
"20946500",2021-09-03 10:30:00,23.677,904.2
"20946500",2021-09-03 10:45:00,23.773,925.7
"20946500",2021-09-03 11:00:00,23.869,893.4
"20946500",2021-09-03 11:15:00,23.869,871.9
"20946500",2021-09-03 11:30:00,23.966,893.4
"20946500",2021-09-03 11:45:00,24.351,861.1
"20946500",2021-09-03 12:00:00,24.641,861.1
"20946500",2021-09-03 12:15:00,25.125,828.8
"20946500",2021-09-03 12:30:00,25.61,796.5
"20946500",2021-09-03 12:45:00,25.805,775
"20946500",2021-09-03 13:00:00,26.39,775
"20946500",2021-09-03 13:15:00,27.272,731.9
"20946500",2021-09-03 13:30:00,27.468,710.4
"20946500",2021-09-03 13:45:00,27.961,678.1
"20946500",2021-09-03 14:00:00,29.953,613.5
"20946500",2021-09-03 14:15:00,32.6,527.4
