"logger","datetime","temperature","conductivity"
"20946498",2021-09-15 13:00:00,39.957,0
"20946498",2021-09-15 13:15:00,28.258,148801
"20946498",2021-09-15 13:30:00,25.902,132267.5
"20946498",2021-09-15 13:45:00,26.781,132267.5
"20946498",2021-09-15 14:00:00,25.513,132267.5
"20946498",2021-09-15 14:15:00,25.416,132267.5
"20946498",2021-09-15 14:30:00,25.513,132267.5
"20946498",2021-09-15 14:45:00,25.416,132267.5
"20946498",2021-09-15 15:00:00,24.835,132267.5
"20946498",2021-09-15 15:15:00,23.966,132267.5
"20946498",2021-09-15 15:30:00,23.581,132267.5
"20946498",2021-09-15 15:45:00,23.292,126756.4
"20946498",2021-09-15 16:00:00,23.196,126756.4
"20946498",2021-09-15 16:15:00,23.1,126756.4
"20946498",2021-09-15 16:30:00,22.812,126756.4
"20946498",2021-09-15 16:45:00,22.525,126756.4
"20946498",2021-09-15 17:00:00,22.238,126756.4
"20946498",2021-09-15 17:15:00,22.046,126756.4
"20946498",2021-09-15 17:30:00,21.855,126756.4
"20946498",2021-09-15 17:45:00,21.664,126756.4
"20946498",2021-09-15 18:00:00,21.473,126756.4
"20946498",2021-09-15 18:15:00,21.378,126756.4
"20946498",2021-09-15 18:30:00,21.187,121245.2
"20946498",2021-09-15 18:45:00,20.901,121245.2
"20946498",2021-09-15 19:00:00,20.805,121245.2
"20946498",2021-09-15 19:15:00,20.519,121245.2
"20946498",2021-09-15 19:30:00,20.234,121245.2
"20946498",2021-09-15 19:45:00,19.948,121245.2
"20946498",2021-09-15 20:00:00,19.758,121245.2
"20946498",2021-09-15 20:15:00,19.567,121245.2
"20946498",2021-09-15 20:30:00,19.377,121245.2
"20946498",2021-09-15 20:45:00,19.282,121245.2
"20946498",2021-09-15 21:00:00,19.092,121245.2
"20946498",2021-09-15 21:15:00,19.092,121245.2
"20946498",2021-09-15 21:30:00,18.996,121245.2
"20946498",2021-09-15 21:45:00,18.901,121245.2
"20946498",2021-09-15 22:00:00,18.806,121245.2
"20946498",2021-09-15 22:15:00,18.711,121245.2
"20946498",2021-09-15 22:30:00,18.616,121245.2
"20946498",2021-09-15 22:45:00,18.521,121245.2
"20946498",2021-09-15 23:00:00,18.426,121245.2
"20946498",2021-09-15 23:15:00,18.521,121245.2
"20946498",2021-09-15 23:30:00,18.521,121245.2
"20946498",2021-09-15 23:45:00,18.426,121245.2
"20946498",2021-09-16 00:00:00,18.331,121245.2
"20946498",2021-09-16 00:15:00,18.331,121245.2
"20946498",2021-09-16 00:30:00,18.331,121245.2
"20946498",2021-09-16 00:45:00,18.236,121245.2
"20946498",2021-09-16 01:00:00,18.236,121245.2
"20946498",2021-09-16 01:15:00,18.236,121245.2
"20946498",2021-09-16 01:30:00,18.14,121245.2
"20946498",2021-09-16 01:45:00,18.045,121245.2
"20946498",2021-09-16 02:00:00,18.045,121245.2
"20946498",2021-09-16 02:15:00,17.95,121245.2
"20946498",2021-09-16 02:30:00,17.855,121245.2
"20946498",2021-09-16 02:45:00,17.855,121245.2
"20946498",2021-09-16 03:00:00,17.76,121245.2
"20946498",2021-09-16 03:15:00,17.76,121245.2
"20946498",2021-09-16 03:30:00,17.665,121245.2
"20946498",2021-09-16 03:45:00,17.665,121245.2
"20946498",2021-09-16 04:00:00,17.57,121245.2
"20946498",2021-09-16 04:15:00,17.57,121245.2
"20946498",2021-09-16 04:30:00,17.57,121245.2
"20946498",2021-09-16 04:45:00,17.475,121245.2
"20946498",2021-09-16 05:00:00,17.475,121245.2
"20946498",2021-09-16 05:15:00,17.379,121245.2
"20946498",2021-09-16 05:30:00,17.379,121245.2
"20946498",2021-09-16 05:45:00,17.379,121245.2
"20946498",2021-09-16 06:00:00,17.284,121245.2
"20946498",2021-09-16 06:15:00,17.284,121245.2
"20946498",2021-09-16 06:30:00,17.284,121245.2
"20946498",2021-09-16 06:45:00,17.284,121245.2
"20946498",2021-09-16 07:00:00,17.189,121245.2
"20946498",2021-09-16 07:15:00,17.189,121245.2
"20946498",2021-09-16 07:30:00,17.189,121245.2
"20946498",2021-09-16 07:45:00,17.284,121245.2
"20946498",2021-09-16 08:00:00,17.284,121245.2
"20946498",2021-09-16 08:15:00,17.475,121245.2
"20946498",2021-09-16 08:30:00,17.57,121245.2
"20946498",2021-09-16 08:45:00,17.855,121245.2
"20946498",2021-09-16 09:00:00,18.711,121245.2
"20946498",2021-09-16 09:15:00,19.377,121245.2
"20946498",2021-09-16 09:30:00,20.138,121245.2
"20946498",2021-09-16 09:45:00,20.71,121245.2
"20946498",2021-09-16 10:00:00,20.996,121245.2
"20946498",2021-09-16 10:15:00,21.282,121245.2
"20946498",2021-09-16 10:30:00,21.951,126756.4
"20946498",2021-09-16 10:45:00,22.525,126756.4
"20946498",2021-09-16 11:00:00,23.004,126756.4
"20946498",2021-09-16 11:15:00,23.292,126756.4
"20946498",2021-09-16 11:30:00,23.773,126756.4
"20946498",2021-09-16 11:45:00,24.158,126756.4
"20946498",2021-09-16 12:00:00,24.545,126756.4
"20946498",2021-09-16 12:15:00,24.448,126756.4
"20946498",2021-09-16 12:30:00,25.028,132267.5
"20946498",2021-09-16 12:45:00,25.319,132267.5
"20946498",2021-09-16 13:00:00,25.513,132267.5
"20946498",2021-09-16 13:15:00,25.513,132267.5
"20946498",2021-09-16 13:30:00,26.488,132267.5
"20946498",2021-09-16 13:45:00,26.488,132267.5
"20946498",2021-09-16 14:00:00,26.488,132267.5
"20946498",2021-09-16 14:15:00,26,132267.5
"20946498",2021-09-16 14:30:00,25.708,132267.5
"20946498",2021-09-16 14:45:00,25.319,132267.5
"20946498",2021-09-16 15:00:00,24.931,132267.5
"20946498",2021-09-16 15:15:00,24.448,132267.5
"20946498",2021-09-16 15:30:00,24.158,132267.5
"20946498",2021-09-16 15:45:00,23.869,132267.5
"20946498",2021-09-16 16:00:00,23.581,132267.5
"20946498",2021-09-16 16:15:00,23.484,126756.4
"20946498",2021-09-16 16:30:00,23.581,126756.4
"20946498",2021-09-16 16:45:00,23.196,126756.4
"20946498",2021-09-16 17:00:00,23.1,126756.4
"20946498",2021-09-16 17:15:00,22.908,126756.4
"20946498",2021-09-16 17:30:00,22.717,126756.4
"20946498",2021-09-16 17:45:00,22.429,126756.4
"20946498",2021-09-16 18:00:00,22.142,126756.4
"20946498",2021-09-16 18:15:00,21.951,126756.4
"20946498",2021-09-16 18:30:00,21.76,126756.4
"20946498",2021-09-16 18:45:00,21.569,126756.4
"20946498",2021-09-16 19:00:00,21.378,126756.4
"20946498",2021-09-16 19:15:00,20.996,126756.4
"20946498",2021-09-16 19:30:00,20.71,126756.4
"20946498",2021-09-16 19:45:00,20.329,121245.2
"20946498",2021-09-16 20:00:00,20.138,126756.4
"20946498",2021-09-16 20:15:00,19.948,126756.4
"20946498",2021-09-16 20:30:00,19.853,126756.4
"20946498",2021-09-16 20:45:00,19.758,126756.4
"20946498",2021-09-16 21:00:00,19.662,126756.4
"20946498",2021-09-16 21:15:00,19.567,126756.4
"20946498",2021-09-16 21:30:00,19.472,126756.4
"20946498",2021-09-16 21:45:00,19.377,126756.4
"20946498",2021-09-16 22:00:00,19.472,126756.4
"20946498",2021-09-16 22:15:00,19.472,126756.4
"20946498",2021-09-16 22:30:00,19.472,126756.4
"20946498",2021-09-16 22:45:00,19.377,126756.4
"20946498",2021-09-16 23:00:00,19.282,126756.4
"20946498",2021-09-16 23:15:00,19.282,126756.4
"20946498",2021-09-16 23:30:00,19.187,126756.4
"20946498",2021-09-16 23:45:00,19.187,126756.4
"20946498",2021-09-17 00:00:00,19.092,121245.2
"20946498",2021-09-17 00:15:00,19.092,126756.4
"20946498",2021-09-17 00:30:00,19.092,126756.4
"20946498",2021-09-17 00:45:00,19.092,126756.4
"20946498",2021-09-17 01:00:00,18.996,126756.4
"20946498",2021-09-17 01:15:00,18.901,121245.2
"20946498",2021-09-17 01:30:00,18.806,121245.2
"20946498",2021-09-17 01:45:00,18.711,121245.2
"20946498",2021-09-17 02:00:00,18.616,121245.2
"20946498",2021-09-17 02:15:00,18.616,121245.2
"20946498",2021-09-17 02:30:00,18.521,121245.2
"20946498",2021-09-17 02:45:00,18.521,121245.2
"20946498",2021-09-17 03:00:00,18.426,121245.2
"20946498",2021-09-17 03:15:00,18.331,121245.2
"20946498",2021-09-17 03:30:00,18.331,121245.2
"20946498",2021-09-17 03:45:00,18.236,121245.2
"20946498",2021-09-17 04:00:00,18.14,121245.2
"20946498",2021-09-17 04:15:00,18.045,121245.2
"20946498",2021-09-17 04:30:00,18.045,121245.2
"20946498",2021-09-17 04:45:00,17.95,121245.2
"20946498",2021-09-17 05:00:00,17.855,121245.2
"20946498",2021-09-17 05:15:00,17.855,121245.2
"20946498",2021-09-17 05:30:00,17.855,121245.2
